timestamp,cpuUsage,memoryUsage
1656352952796,0.47710688124150874,0.726989700050331
1656353072807,0.34026834358062213,0.7469218186855643
1656353132810,0.5782910644998032,0.6166242613409557
1656353192814,0.5596343218306481,0.922295468585636
1656353372813,0.25896637260570343,0.8636133873789513
1656353432817,0.5803448372851798,0.9356449569654315
1656353492824,0.5551489806586514,0.6906469562175893
1656353715836,0.22307802239956676,0.5992843807444853
1656353775842,0.004004783491392497,0.5994763303270527
1656353835846,0.004004616432832293,0.6009718831380209
1656353895851,0.003809470845035175,0.6011704508463541
1656353955855,0.0037957259847336737,0.6016374415977328
1656354015859,0.0036844959192469727,0.6018394679649204
1656354075863,0.0038234803403592683,0.602034517176011
1656354135868,0.004699208920155158,0.6026507329005821
