timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1656363578418,685,595,0,0,419f2723-ea10-4fa7-8371-b63f606d6515
1656363997465,15084,12757,55,1344,f2f60d4e-198f-48d7-83c1-4184540d9817
