timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1656349068051,17211,14887,53,1469,d42712ae-8f4f-495e-a5e8-8436d77c8bac
1656349415281,61209,56097,1431,1805,37674131-e9c4-4cc2-b6f4-7b59e15380c7
