timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1656515921828,12095,10346,49,1077,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656516451289,49114,44608,1149,1775,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656517009977,85386,77706,1492,2021,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656517625156,135123,122050,1686,2519,a8edef97-796c-4daa-b5f6-125486dd61fb
1656518321859,213296,193704,2083,3126,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656519103399,299384,274007,2548,3310,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
