timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1656520176895,668,576,0,0,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656520725397,18099,15380,58,1483,a8edef97-796c-4daa-b5f6-125486dd61fb
1656521138834,70908,64816,1646,2082,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656521594099,123695,113410,1984,2474,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656522115159,201391,183443,2325,3138,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656522765035,330645,303972,2934,3853,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656523554784,470045,434394,3515,4575,a8edef97-796c-4daa-b5f6-125486dd61fb
