timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1655463060055,13980,11890,50,997,ddeb1a1a-1fc4-4d13-89ff-292bd0724652
1655463430357,51213,46923,1176,1348,bd83bb77-5490-4996-836c-4c0f03f8cee5
