timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1655885316612,808,733,0,0,916d267b-2377-4660-bc6e-cec70f7c6800
1655885729710,17657,15088,61,1384,24490db0-b7d0-4cc4-9d31-0a4b1bc4a448
1655886134151,91422,84664,2059,2259,36f872f2-5b87-415e-bdde-000db317b374
1655886640473,205125,190095,2769,3383,446994ec-8623-4d4f-b915-137177c5ef7f
1655887403055,474161,438988,3873,5508,02bba605-c102-4c2e-b979-677cf0ed672e
1655888737085,1056629,988025,5745,7342,916d267b-2377-4660-bc6e-cec70f7c6800
