timestamp,cpuUsage,memoryUsage
1656412103055,0.35112524873181805,0.26500162371998953
1656412235148,0.27050384308561154,0.3856825517530513
1656412295153,0.44435580933187785,0.6303100726497473
1656412355160,0.42464913380998176,0.28769459951372167
1656412581733,0.19113854665984864,0.7890066045198768
1656412641739,0.42834827966137157,0.42214099975537933
1656412701743,0.4208887275164786,0.670435865361002
1656412958024,0.16782659598686137,0.43097586212796646
1656413018034,0.4405331989134392,0.6890195636180951
1656413078045,0.4317766907758128,0.30022540186704855
1656413381326,0.16433313631427748,0.7533060346762906
1656413441333,0.42895165897911125,0.3691794010560304
1656413501341,0.43116720122716495,0.591578606154104
1656413877625,0.15119863658827937,0.4416300761170549
1656413937628,0.4288463684034364,0.6770448685937551
1656413997633,0.4252159375870716,0.2710334549776771
1656414443934,0.14220708747167682,0.6923875854667051
1656414503950,0.42599615202297636,0.2856698619125877
1656414563954,0.42240370143263284,0.46311785798879235
1656415083232,0.13051625251286136,0.8101769307401501
1656415143246,0.4470819727036758,0.44956821474373293
1656415203255,0.4234039888101766,0.6305600803342538
1656415809800,0.12323758714095179,0.31311983702482116
1656415869804,0.005731057602693041,0.31447379864777575
1656415929808,0.0045075752305958625,0.3150349206010843
1656415989818,0.00745552418177013,0.31538667133662884
1656416049823,0.0039362959872035605,0.3154150520470086
1656416109826,0.00429650022942477,0.31545573418521905
1656416169831,0.003991099986093728,0.31548735504827496
1656416229838,0.006535856823017341,0.31552579277833176
1656416289843,0.004380902048593244,0.315858881270036
1656416349847,0.005661742202932421,0.31731565550642576
1656416409852,0.005939629990262901,0.31996336010659343
1656416469856,0.0047846224459991375,0.3210775125932208
1656416529860,0.004714422796111644,0.32159159756677635
1656416589864,0.0060772942828931815,0.3219258371391486
1656416649868,0.0038663736752802425,0.32196688172836524
1656416709873,0.003963342557955193,0.3219962442428442
1656416769877,0.004228094575799722,0.32203647033006333
1656416829881,0.005994686843679152,0.3220689754142552
1656416889885,0.0043259935179646965,0.3226366672899231
1656416949889,0.006634860139373791,0.3241578841203188
1656417009894,0.005855028927458834,0.3271403958672364
1656417069898,0.004576245253362636,0.3279442026670531
1656417129902,0.005159585564286211,0.3282849265277557
1656417189908,0.006316170230526301,0.3287715568333374
1656417249915,0.0036440006119695684,0.32881316302246477
1656417309921,0.00390831455673315,0.3288508897909325
1656417369925,0.004534958128147344,0.32888253455185695
1656417429929,0.0055083390132283595,0.32892324855389216
1656417489933,0.004381084840055633,0.3296364007808931
1656417549937,0.006594599106807463,0.3314059762100861
1656417609942,0.005465848875537197,0.3338875109643421
1656417669946,0.004603552106368479,0.33491433068188076
1656417729950,0.004937481745225942,0.33524897253504
1656417789954,0.005369762394969673,0.33543811819006336
1656417849959,0.004005117650330979,0.33547056352958393
1656417909966,0.03870016414879114,0.6623964242479627
