timestamp,cpuUsage,memoryUsage
1655889187731,0.07702101901521634,0.7600317983451133
1655889247736,0.008035565202871933,0.7635478453551565
1655889307741,0.007717497862044511,0.7647099052723657
1655889387736,0.09071670428893905,0.44193797579272426
1655889447744,0.7063463223820619,0.42623604099839474
1655889507763,0.6947758476663739,0.42470702287372053
1655889567768,0.7083369052721817,0.39273417724430715
1655890137196,0.2897979831304367,0.5996872893723725
1655890197201,0.6959370346734737,0.32914130113662315
1655890257208,0.6837115955334458,0.6046443629909206
1655890317215,0.6834101185905639,0.2794655964760661
1655890797857,0.23862304000500256,0.6401943281230408
1655890857865,0.6920582437845744,0.8020494737512107
1655890917871,0.6772186836518046,0.33274966426215435
1655890977891,0.6865119050152138,0.4407528458614384
1655891465909,0.20129013754126107,0.6286172574433533
1655891525914,0.6442119032047089,0.7077039735999047
1655891585930,0.6463352561927385,0.7482739564544166
1655891645936,0.648859174360607,0.7861610041618173
1655892228015,0.18812425744382355,0.5869602611687177
1655892288025,0.6468987799175275,0.6952239264290156
1655892348033,0.6389130296542807,0.691675939379932
1655892408040,0.637707320180934,0.6823799389283384
1655893373856,0.15030005066716082,0.38978168342120484
1655893433862,0.0070717817134989674,0.3916943262049879
1655893493868,0.006716168863674286,0.3920006821931632
1655893553875,0.006007760023363512,0.3920473339270986
1655893613880,0.006362782935224784,0.3920887110869556
1655893673886,0.0061105318039624615,0.3921301106204036
1655893733891,0.006882025400930116,0.3921904661788269
1655893793896,0.008322556422343665,0.3922337982311976
1655893853901,0.009056761268781303,0.39227860414387544
1655893913906,0.007324249316612066,0.394603592209802
1655893973911,0.007637570167567455,0.39856115044736445
1655894033916,0.007321041214750542,0.40032478791178144
1655894093922,0.006757461363588962,0.400764538046202
1655894153928,0.006153781968375819,0.4008053139158008
1655894213933,0.006320796044808811,0.40084751610182595
1655894273938,0.005694143167028199,0.40088818849356644
1655894333943,0.006987027072122805,0.40093281541751624
1655894393949,0.008490487316421895,0.4009948126381793
1655894453954,0.009324738719569434,0.40156202232383215
1655894513960,0.007093678280826205,0.40389332813251755
1655894573964,0.008031877164434431,0.40772754915298953
1655894633969,0.0070720767706268905,0.4093451066450639
1655894693976,0.006800308725672208,0.4097818279546027
1655894753981,0.005945179189786808,0.40982644648845595
1655894813985,0.006026985881420617,0.4098679830601488
1655894873989,0.005902473616151503,0.4099099754937583
1655894933994,0.007237459589112524,0.40995155121923543
1655894994001,0.008263255639254638,0.40999673188956254
1655895054006,0.008534880323866362,0.41058186282160697
1655895114012,0.0075515781129399,0.4138349857498124
1655895174017,0.0078025577368410065,0.41713305722233834
1655895234022,0.00702903387285166,0.4184895624513151
1655895294028,0.006591435305896832,0.41853423971584464
1655895354034,0.0060082613593691325,0.418576369187699
1655895414040,0.0062145478812145475,0.41861899647195316
1655895474044,0.0059441872106119386,0.4186604155822933
1655895534049,0.0076522101751459555,0.4190371952448423
1655895594055,0.008682041114473547,0.41908188089946846
1655895654060,0.1080364782236691,0.5770320758952961
