timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1655889378424,686,604,0,0,36f872f2-5b87-415e-bdde-000db317b374
1655890132781,15579,13053,49,1277,446994ec-8623-4d4f-b915-137177c5ef7f
1655890795785,67923,61724,1446,1993,02bba605-c102-4c2e-b979-677cf0ed672e
1655891465329,149416,136601,1981,2779,916d267b-2377-4660-bc6e-cec70f7c6800
1655892227786,279769,254254,2410,4282,24490db0-b7d0-4cc4-9d31-0a4b1bc4a448
1655893249014,548192,505038,3744,5678,36f872f2-5b87-415e-bdde-000db317b374
