timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1656407791847,4130,3418,28,417,b4fa8eb5-e943-42cd-a0a6-739492844233
1656408112233,31080,27760,492,1652,83194da2-b6e5-4a87-bcde-5290808ce8f0
1656408477666,73238,67339,1413,1975,419f2723-ea10-4fa7-8371-b63f606d6515
1656408885777,118051,107340,1747,2276,3e10a616-db30-49e2-99c9-9e9f2af5c5e1
1656409352139,181150,165176,2092,2645,2a1c4c5e-c867-4288-8d61-8a5f477ada55
1656409904507,257264,236604,2484,3081,224af334-4d8c-4567-8af0-f44b96d6f497
1656410527001,336485,311781,2903,3151,b4fa8eb5-e943-42cd-a0a6-739492844233
1656411247390,430576,398471,3003,3300,83194da2-b6e5-4a87-bcde-5290808ce8f0
