timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1656356663518,1254,1055,5,83,83194da2-b6e5-4a87-bcde-5290808ce8f0
1656356882673,14223,12201,136,1196,ce7279f4-44c0-477d-9e14-b3cc22450ff9
1656357128331,46649,42537,1148,1567,18c56947-f3b6-42bb-9c8e-328297bdae36
