timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1656344017444,17420,14845,59,1386,d42712ae-8f4f-495e-a5e8-8436d77c8bac
1656344355036,54779,49973,1359,1690,bc91f026-ae9e-492e-9512-a4c86281e7dc
