timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1655460115810,15006,12849,56,1276,c0f96404-917f-4b2a-91ad-af7f65eec7f9
1655460504505,49198,45813,1271,1329,7457ed0a-6460-4078-b57c-e61b0703d565
