timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1655468788302,11575,9836,53,1050,b6267944-07ee-4d23-8a8c-d2eed593c8c1
1655469396332,69065,64428,1697,1875,c0f96404-917f-4b2a-91ad-af7f65eec7f9
