timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1655464291052,12961,10977,56,1092,7457ed0a-6460-4078-b57c-e61b0703d565
1655464441939,34652,32351,1049,1057,bd83bb77-5490-4996-836c-4c0f03f8cee5
1655464608443,45989,43079,1028,1067,aff57dcc-1aec-4fac-90dc-d20dc6d748a7
