timestamp,cpuUsage,memoryUsage,replicaId
1656494760000,0.12931970705354906,0.4289127464715788,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656494760000,0.12931970705354906,0.30206805945857035,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656494760001,0.12931790652019548,0.6181366193039217,a8edef97-796c-4daa-b5f6-125486dd61fb
1656494760000,0.1293215076370421,0.5254512850772015,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656494760001,0.12931970705354906,0.37698111884636953,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656494820000,0.5657759143974365,0.6542002892619028,a8edef97-796c-4daa-b5f6-125486dd61fb
1656494820000,0.5657759143974365,0.49735081348234816,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656494820001,0.5657759143974365,0.3229659849425644,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656494820002,0.5657679277244495,0.40315028403508196,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656494820001,0.5657759143974365,0.4770226429282674,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656494880001,0.5624876408938105,0.4810205798421566,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656494880001,0.5624876408938105,0.5761503703989658,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656494880001,0.5624876408938105,0.35029214548510174,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656494880001,0.5624876408938105,0.6813728307586869,a8edef97-796c-4daa-b5f6-125486dd61fb
1656494880002,0.5624876408938105,0.37019605689348883,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656494940000,0.4784774051552646,0.28793830830494355,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656494940000,0.4784841558734727,0.23539815074482015,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656494940000,0.4784774051552646,0.3576236230158946,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656494940000,0.4784774051552646,0.6331214979049217,a8edef97-796c-4daa-b5f6-125486dd61fb
1656494940001,0.4784774051552646,0.5683240789429754,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656495000000,0.30615589326983683,0.20636710829407204,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656495000001,0.3061516051319402,0.6749984165051153,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656495000001,0.3061516051319402,0.5945158883743533,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656495000002,0.3061516051319402,0.5301446714522463,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656495000001,0.3061516051319402,0.2805491575069381,a8edef97-796c-4daa-b5f6-125486dd61fb
1656495060000,0.560528992878942,0.3406770921448275,a8edef97-796c-4daa-b5f6-125486dd61fb
1656495060000,0.560528992878942,0.6711714708699916,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656495060000,0.560528992878942,0.516141042547233,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656495060000,0.560528992878942,0.646244141226054,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656495060001,0.5605210732300041,0.29303337380212485,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656495120000,0.5517173116895971,0.47333745167500024,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656495120001,0.5517173116895971,0.38055118234659274,a8edef97-796c-4daa-b5f6-125486dd61fb
1656495120001,0.5517173116895971,0.6545701200045072,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656495120001,0.5517173116895971,0.6715648163731563,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656495120001,0.5517173116895971,0.37815028943243983,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656495180000,0.3913483572563299,0.21328977805971908,a8edef97-796c-4daa-b5f6-125486dd61fb
1656495180001,0.3913483572563299,0.43473230684720554,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656495180001,0.3913483572563299,0.5390442434310077,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656495180001,0.3913483572563299,0.48730693555060234,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656495180001,0.3913483572563299,0.20825919406782967,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656495240000,0.09192126991187345,0.4445951813909469,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656495240000,0.09192126991187345,0.2111386215032238,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656495240001,0.09191999221605994,0.21576733560236222,a8edef97-796c-4daa-b5f6-125486dd61fb
1656495240001,0.09191999221605994,0.48964182846418774,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656495240001,0.09191999221605994,0.4362804635854868,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656495300000,0.5553957037475846,0.2322218096345744,a8edef97-796c-4daa-b5f6-125486dd61fb
1656495300000,0.5553878702397743,0.421080246212631,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656495300000,0.5553878702397743,0.2646902932237314,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656495300001,0.5553957037475846,0.4815310810080435,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656495300001,0.5553957037475846,0.4028856180244468,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656495360000,0.5556104864681621,0.34905730783398664,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656495360001,0.5556104864681621,0.4951697437533139,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656495360000,0.5556104864681621,0.26678798289238653,a8edef97-796c-4daa-b5f6-125486dd61fb
1656495360000,0.5556104864681621,0.3742624272918001,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656495360001,0.5556026385298812,0.3658534161427772,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656495420000,0.5468997510749039,0.30712905354959374,a8edef97-796c-4daa-b5f6-125486dd61fb
1656495420000,0.5469074862452795,0.3346326391552496,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656495420001,0.5468997510749039,0.5306155835925181,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656495420000,0.5468997510749039,0.4294675509973692,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656495420001,0.5468997510749039,0.3746816144604533,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656495480001,0.15996765513683828,0.7089086431728823,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656495480001,0.15996765513683828,0.4533538621217397,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656495480001,0.15996765513683828,0.4642734204615421,a8edef97-796c-4daa-b5f6-125486dd61fb
1656495480001,0.15996765513683828,0.5448915058830482,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656495480002,0.15996542493865715,0.4961488234966011,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656495540000,0.08931723112414358,0.8284460467157077,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656495540000,0.08931847239979988,0.49616201702954105,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656495540000,0.08931723112414358,0.4642863176276099,a8edef97-796c-4daa-b5f6-125486dd61fb
1656495540000,0.08931723112414358,0.5449057506068086,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
1656495540001,0.08931723112414358,0.45336626454259416,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656495600001,0.5164196331799051,0.4141774840761838,a8edef97-796c-4daa-b5f6-125486dd61fb
1656495600001,0.5164196331799051,0.40380343793917123,d6a8d9f1-1b46-451b-b72c-427ca5c8b528
1656495600001,0.5164196331799051,0.2787546483346666,1e8dc444-5d99-480d-a6fc-69a3b27c8d46
1656495600001,0.5164196331799051,0.32418542026669256,4bb4b18c-0efb-4e55-aca7-ae5f25a0df18
1656495600001,0.5164196331799051,0.5347024844062436,8ae4192f-e1a7-4cf6-96f5-20564a07fd6e
