timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1655745061107,13103,11347,46,1067,0da1884a-e002-4491-9ac5-fe03f65ffc25
1655745435907,39342,36435,1060,1255,f6e082bd-5769-42b4-af9a-0a0938d9f4d3
1655745814565,52509,49158,1110,1145,67ed601f-fb2b-460d-b535-c3be6c933f4e
1655746220017,69382,64752,1122,1224,34e27070-ce0d-4bbc-84c9-bb25e3261d1d
1655746626780,86579,81148,1198,1205,f1a338b0-4c63-4696-b35e-22d9a71bfcdc
1655747051338,101652,95145,1214,1234,fecbba01-dfbb-4bfb-b0d9-eddfb6534f6b
1655747507887,122660,114737,1235,1283,0da1884a-e002-4491-9ac5-fe03f65ffc25
1655747979316,132586,124045,1281,1271,f6e082bd-5769-42b4-af9a-0a0938d9f4d3
1655748478482,151208,140946,1244,1375,67ed601f-fb2b-460d-b535-c3be6c933f4e
