timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1655838532455,12250,10356,54,1132,916d267b-2377-4660-bc6e-cec70f7c6800
1655839294914,61342,55755,1328,2037,24490db0-b7d0-4cc4-9d31-0a4b1bc4a448
1655840157394,124220,113636,2006,2512,36f872f2-5b87-415e-bdde-000db317b374
1655841154002,267678,243994,2745,4205,446994ec-8623-4d4f-b915-137177c5ef7f
1655842542074,665095,614167,4558,6362,02bba605-c102-4c2e-b979-677cf0ed672e
