timestamp,cpuUsage,memoryUsage
1655847565899,0.18638879570613887,0.6504464661048738
1655847625904,0.30781861816344575,0.7877699648998827
1655847685910,0.3530205303317735,0.4347372410182741
1655847745915,0.35150479084884556,0.7583928969008431
1655847811700,0.2418036708836533,0.63199090830052
1655847871707,0.3605378890392422,0.2163115014175526
1655847931716,0.35844035147009123,0.49436399272193016
1655848061708,0.22446331567786354,0.774107115346802
1655848121714,0.381813954471476,0.3601893998930911
1655848181720,0.3661677468386497,0.6201766181991486
1655848351719,0.2193073336786798,0.28673836219268034
1655848411726,0.36974417426545086,0.5400526133512537
1655848471731,0.3635999155940072,0.8002932812166702
1655848681729,0.19921774545628523,0.40716672542472493
1655848741734,0.3783486626493287,0.6640335664295015
1655848801742,0.3753304710137264,0.9193196979216673
1655849051748,0.1870781099324976,0.4137543582416478
1655849111757,0.3843881233249625,0.7164945970087718
1655849171763,0.36617637748749654,0.2024534467163955
1655849461759,0.18108324497435788,0.4356760967383183
1655849521764,0.3919173130984338,0.7376402325753382
1655849581768,0.3681411091956439,0.21223908409039255
1655849921768,0.17401990633614917,0.47769717836176906
1655849981773,0.39751749135968983,0.751480160173771
1655850041776,0.36245157486946267,0.19879679879957862
1655850441784,0.16791311434302908,0.4658391808563808
1655850501788,0.3896814828905375,0.7333371149165956
1655850561795,0.37254695527667814,0.9142078736645594
1655851031804,0.1635716000960538,0.3890859109217942
1655851091821,0.39723661485319517,0.6594457052704087
1655851154825,0.36161984530918123,0.829661829247003
1655851214830,0.011118760039218141,0.829718272787376
1655851274836,0.00926660266310473,0.8347168363033955
1655851334842,0.009767500104353634,0.8392836087069826
1655851394847,0.007760347129506008,0.8394758364726939
1655851454852,0.0077808836413701035,0.8395308749284267
1655851514861,0.007613683771380893,0.8395845799875113
1655851574866,0.0072169034061281105,0.8396397976632238
1655851634875,0.007447429906542057,0.8397015783745889
1655851694882,0.00815653879049586,0.8397539966342201
1655851754890,0.012608024047092223,0.8398089956615574
