timestamp,cpuUsage,memoryUsage
1655732454798,0.04954489520041268,0.2824154152663956
1655732514841,0.6367933486674122,0.5135762973876423
1655732687793,0.3192266520078695,0.420224991091101
1655732747803,0.638570822731128,0.4562838786137188
1655732807810,0.6424621252251297,0.48010266892453457
1655733012052,0.37537813940074494,0.32821954565695727
1655733072057,0.6339259259259259,0.6018272401499454
1655733132061,0.6396029524051922,0.39888047477477695
1655733410457,0.3609361508748012,0.19266148633789462
1655733470463,0.6290438685636857,0.28533907994993757
1655733530467,0.6275635593220339,0.4040213627716365
1655733891103,0.3342539693666538,0.5893986793733638
1655733951108,0.632576484383328,0.5257194867806737
1655734011113,0.6241973208590261,0.49222123026731857
1655734415777,0.3236942515794083,0.5466892030019055
1655734475787,0.6245821712193149,0.36813071675934333
1655734535792,0.617434912505335,0.22320913098286313
1655734962487,0.31069848485297474,0.5636972184043852
1655735022493,0.6400645243452052,0.35265135965652167
1655735082498,0.6166510678124734,0.15929975007709704
1655735573332,0.3023660017793365,0.5839636578980745
1655735633338,0.6482155398071889,0.3618502700537966
1655735693348,0.6179414019248787,0.7270843756330078
1655736228231,0.29602819766754196,0.5718862810316303
