timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1655843791910,16433,14133,57,1447,24490db0-b7d0-4cc4-9d31-0a4b1bc4a448
1655844196267,57266,52424,1388,1771,36f872f2-5b87-415e-bdde-000db317b374
1655844635659,90097,82622,1592,1925,446994ec-8623-4d4f-b915-137177c5ef7f
1655845138411,143241,130762,1769,2405,02bba605-c102-4c2e-b979-677cf0ed672e
1655845695286,203632,186021,2125,2663,916d267b-2377-4660-bc6e-cec70f7c6800
1655846321128,275959,253853,2462,2938,24490db0-b7d0-4cc4-9d31-0a4b1bc4a448
1655847028867,357182,330417,2758,3179,36f872f2-5b87-415e-bdde-000db317b374
