timestamp,cpuUsage,memoryUsage
1655900847573,0.12286418515269248,0.3006982111879501
1655900907581,0.7524794801641588,0.6497046430410893
1655900967586,0.745672037833558,0.5153874816496797
1655901027597,0.7471990745699535,0.34562628790708716
1655901301309,0.31691883322183634,0.6111674894366348
1655901361315,0.7527568815182082,0.37008275613256414
1655901421321,0.742689432078665,0.6616584801383821
1655901703036,0.328312567242403,0.6737490399137896
1655901763041,0.7444157617391676,0.38936755640789117
1655901823044,0.7407850084306234,0.6421191028712951
1655902140703,0.3054646254447239,0.6001177624975055
1655902200715,0.7502941868674982,0.2738047624157675
1655902260731,0.7406458773558728,0.5076733496084973
1655902641345,0.27823810307920305,0.4358821111979517
1655902701349,0.7495675202357815,0.6746543717290236
1655902761355,0.7421543862653595,0.29939384213986364
1655903205044,0.25478658373027413,0.7223377881008215
1655903265048,0.7480901328882327,0.38461243529266764
1655903325060,0.7359976038680416,0.5882873015219033
1655903846057,0.24640292529198793,0.5457684780107177
1655903906070,0.7403170522707798,0.20248198658788819
1655903966076,0.7397236799828639,0.3967609128495453
1655904705829,0.1911406246826144,0.2878370562006642
1655904765834,0.007154478327979642,0.28812528263501
1655904825840,0.006299278294605982,0.2881802257648631
1655904885846,0.006655400471511131,0.28821823048993395
1655904945851,0.0062164924797129565,0.28825694098187077
1655905005856,0.007030353603838531,0.28829570344888683
1655905065860,0.00830446939031006,0.2883505918681301
1655905125865,0.00926370256003672,0.2889917865368832
1655905185870,0.007759052227598865,0.29143166362534034
1655905245878,0.00800884309758692,0.2947361926615302
1655905305883,0.007196645737291141,0.2960825168176038
1655905365889,0.006548761157921081,0.29628534272564233
1655905425900,0.006236962870254485,0.29632408877947547
1655905485905,0.006319214165050366,0.29636439955674776
1655905545909,0.0060264831612970495,0.296417001072503
1655905605914,0.007549845666138317,0.2964566416448058
1655905665920,0.00903212348769295,0.2964957104912365
1655905725926,0.009115370976825682,0.2973807448766359
1655905785931,0.007280540720961281,0.3003493863307861
1655905845937,0.008012352376580562,0.30338722029310183
1655905905942,0.007467044885699983,0.3045304176327831
1655905965949,0.007590924257590925,0.30473547299816944
1655906025954,0.00627711044377711,0.30478997297208343
1655906085959,0.006401301111365958,0.3048280023169287
1655906145964,0.006132537911182495,0.30486696994873136
1655906205973,0.007446808510638298,0.3049035056939301
1655906265980,0.008239981642572542,0.30495962236636254
1655906325986,0.008679505101295667,0.30584495766011566
1655906385991,0.0076990485728592895,0.3092320313287833
1655906445997,0.007990819945754225,0.3117546062394255
1655906506004,0.007781370606028998,0.31316685941579225
1655906566010,0.006466416353775553,0.3132064233932413
1655906626014,0.005923330413381721,0.31324429681284877
1655906686019,0.006192789674513647,0.31328442978063936
1655906746024,0.006340995369404697,0.31333898446516306
1655906806028,0.007470161088389951,0.31337956879548423
1655906866034,0.008325508607198748,0.3137639381843641
1655906926038,0.008324813787060025,0.3149991505630728
1655906986042,0.007883704924187123,0.31839910584480885
1655907046048,0.007885678522999895,0.3207477557270191
1655907106054,0.007447119195627686,0.3229433526784214
1655907166059,0.006069201409890087,0.32298123704015075
1655907226065,0.005902966084018189,0.3230375862326747
1655907286070,0.006381647549530761,0.323074803124965
1655907346076,0.006526680150968576,0.32311425494566404
1655907406081,0.008257225071937945,0.32315481465621076
1655907466087,0.008679505101295667,0.32320919700231376
1655907526092,0.007114393607477416,0.3247826741390563
1655907586098,0.007259679572763685,0.32833757533869806
1655907646103,0.007716854026320729,0.3301853359108888
1655907706110,0.006884466140943797,0.33117325359794475
1655907766116,0.006257300183547473,0.3312116987434242
1655907826124,0.005757196495619525,0.3312520779089587
1655907886128,0.006339937434827946,0.33129030147646865
1655907946134,0.0061964073355448455,0.3313456248450595
1655908006139,0.008156708945260348,0.33138353656209385
1655908066145,0.008494208494208495,0.3314233987123661
1655908126154,0.007782507093974295,0.33308853253364223
1655908186160,0.007615590051744283,0.33675565613602687
1655908246166,0.007865309188016357,0.3386824106221218
1655908306172,0.0067988904878099644,0.33923199237482915
1655908366177,0.006173225718993097,0.33926931595280846
1655908426182,0.005486138634514696,0.33932503597332014
1655908486188,0.006089803749817515,0.33936225286561045
1655908546199,0.006550263888019693,0.33940210954482175
1655908606205,0.008282739771755232,0.33944093492903904
1655908666210,0.008492790518122822,0.3396601630778841
1655908726217,0.008260842355591713,0.3418472169675721
1655908786223,0.007405553121805703,0.3450557972718927
1655908846234,0.007760994742551949,0.3468142865421354
1655908906238,0.006299803913388126,0.3472832522113591
1655908966243,0.006297964631297965,0.34734194301798077
1655909026249,0.005652663635225898,0.3473814112518628
1655909086254,0.005945055174283986,0.34741875397855554
1655909146258,0.0065294031750005215,0.34747276429251217
1655909206266,0.008551643584181545,0.34751168268476607
1655909266270,0.00863849765258216,0.3478917846460845
1655909326276,0.008177228920689224,0.3502610084530956
1655909386282,0.007552996160908029,0.35355956856176046
1655909446286,0.007468291054739652,0.3548902646321556
1655909506292,0.006299409691078618,0.35525984574321695
1655909566296,0.006049102021234433,0.35531394906521013
1655909626301,0.005985401459854014,0.35535261305312865
1655909686305,0.0060698343832130495,0.35539260377333387
1655909746309,0.006883030201902219,0.35543141274436824
1655909806314,0.0086582796102731,0.3554875239457397
1655909866319,0.00832516118263192,0.35621045626547654
1655909926325,0.00782472613458529,0.3588159451052124
1655909986329,0.007906540106394074,0.3618601008784861
1655910046333,0.007133768590559229,0.36302980824412734
1655910106338,0.07855085771526357,0.43634973829476126
