timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1656355988880,12898,10965,55,1229,83194da2-b6e5-4a87-bcde-5290808ce8f0
1656356145519,46440,42399,1265,1577,ce7279f4-44c0-477d-9e14-b3cc22450ff9
1656356327891,78731,72834,1579,1677,18c56947-f3b6-42bb-9c8e-328297bdae36
1656356529117,99867,92525,1720,1693,419f2723-ea10-4fa7-8371-b63f606d6515
