timestamp,cpuUsage,memoryUsage
1655910166344,0.022712104780178526,0.5046526375960424
1655910226347,0.7104452891087847,0.6521630198565856
1655910286352,0.747643712320625,0.5594610843861553
1655910419000,0.40752369046369374,0.3681022993139238
1655910479009,0.754588180252217,0.7918568737666186
1655910539013,0.7499946942846835,0.6989870581008096
1655910729360,0.3367146943532154,0.5450766505825624
1655910789364,0.7524338770229283,0.47774485152144613
1655910849368,0.7486353885691226,0.35259190727682677
1655911079474,0.3057055248316268,0.6106139379088449
1655911139479,0.7554079373190257,0.4128793630731004
1655911199485,0.7485818691707918,0.6784658805582141
1655911519595,0.2512441911580005,0.7443030058447995
1655911579602,0.7590749227326015,0.45904684110271565
1655911639608,0.749248513015115,0.628499723356102
1655912039718,0.22865609608327553,0.5943123301158623
1655912099724,0.7597061015866255,0.8091621426528511
1655912159728,0.748770046642387,0.3742253699246878
1655912666832,0.21472719258712653,0.36480704655984386
1655912726836,0.7743035573459514,0.5148567359936642
1655912786841,0.7542646775539907,0.5975185540084798
1655913386970,0.19264579468377252,0.3741491169190983
1655913446975,0.772467477074003,0.5348731432118071
1655913506980,0.7512983143197685,0.6054342136461548
1655914290132,0.16874434543110833,0.6141778136672306
1655914350137,0.005964546402502607,0.6142217948827636
1655914410141,0.005715000834306691,0.6142656124066564
1655914470146,0.006528177533058024,0.6143041863416743
1655914530151,0.007449139280125196,0.6143500472828759
1655914590156,0.00861421658601702,0.6147346489761546
1655914650161,0.04810501711328157,0.48808293661423846
