timestamp,cpuUsage,memoryUsage
1656490646421,0.05325090302861906,0.4085360808614177
1656490726383,0.0691624895572264,0.5809492774609427
1656490786389,0.653937544816726,0.6431821924718588
1656490846393,0.6451481304335593,0.6962051511122104
1656491057680,0.264609473920881,0.44921526594273026
1656491117687,0.6471464926957524,0.4446841316321716
1656491177699,0.6438637161924834,0.4243121319802639
1656491436966,0.23242027931990555,0.6309032795075258
1656491496971,0.6504089031278981,0.6048110004882176
1656491556975,0.6476707245072957,0.5536907379561468
1656491853227,0.20861293601827002,0.6779906866749968
1656491913233,0.6480877848652598,0.6600108486959981
1656491973237,0.6481700284130869,0.5934090473444844
1656492332491,0.18746995673770228,0.6982087043432699
1656492392498,0.6567564908137591,0.6344199272501446
1656492452503,0.6493168784437198,0.547717151777946
1656492918762,0.16829680802512775,0.6634245968762167
1656492978768,0.6527473453564807,0.596687625250843
1656493038772,0.6532993995978571,0.48856155903229775
1656493582026,0.15186212975860114,0.44987309712467194
1656493642030,0.6623301735534866,0.366786128850786
1656493702034,0.6475409836065573,0.8548928565146777
1656494511337,0.12050216621528594,0.8684186534233886
1656494571341,0.0038909965119995555,0.8685133905502606
1656494646720,0.03278940099237813,0.8688167411545117
