timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1655466611623,13868,11754,62,1138,b6267944-07ee-4d23-8a8c-d2eed593c8c1
1655466960771,33014,31218,1035,990,c0f96404-917f-4b2a-91ad-af7f65eec7f9
