timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1656357508385,653,566,0,0,f2f60d4e-198f-48d7-83c1-4184540d9817
1656358062986,18241,15401,65,1530,83194da2-b6e5-4a87-bcde-5290808ce8f0
