timestamp,applicationTime,databaseTime,numberOfSellOffers,numberOfBuyOffers,replicaId
1656403449202,734,654,0,0,419f2723-ea10-4fa7-8371-b63f606d6515
1656403945864,17555,14725,50,1424,224af334-4d8c-4567-8af0-f44b96d6f497
1656404397378,81590,74341,1777,2361,b4fa8eb5-e943-42cd-a0a6-739492844233
1656404906767,157454,144671,2287,2914,83194da2-b6e5-4a87-bcde-5290808ce8f0
1656405544883,307170,281472,2940,4288,419f2723-ea10-4fa7-8371-b63f606d6515
1656406292721,446393,411240,3622,4702,224af334-4d8c-4567-8af0-f44b96d6f497
1656407227306,638673,591991,4248,5240,b4fa8eb5-e943-42cd-a0a6-739492844233
